filename,width,height,class,xmin,ymin,xmax,ymax
aug78_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,UKPassport,100.80133056640625,0.0,460.0,283.24578857421875
aug78_58c7b2ea1603a329822545.jpg,806,600,Surname,212.5987548828125,70.6358413696289,260.8639831542969,95.04402923583984
aug78_58c7b2ea1603a329822545.jpg,806,600,FirstName,213.9628448486328,107.9334716796875,340.9404602050781,128.57363891601562
aug78_58c7b2ea1603a329822545.jpg,806,600,Nationality,211.58563232421875,138.42539978027344,372.8345947265625,161.50523376464844
aug78_58c7b2ea1603a329822545.jpg,806,600,DOB,210.6759796142578,171.19277954101562,371.1808166503906,194.251953125
aug78_58c7b2ea1603a329822545.jpg,806,600,Gender,207.57528686523438,201.66403198242188,225.97195434570312,221.52235412597656
aug78_58c7b2ea1603a329822545.jpg,806,600,PlaceOfBirth,273.76153564453125,204.24725341796875,402.31011962890625,227.90760803222656
aug78_58c7b2ea1603a329822545.jpg,806,600,UKPassport,0.0,0.0,608.0630493164062,436.02642822265625
aug78_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Surname,326.7683410644531,85.4595718383789,424.5672912597656,126.58831024169922
aug78_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,FirstName,225.8492431640625,89.91182708740234,419.80108642578125,159.17794799804688
aug78_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Nationality,228.79110717773438,125.50578308105469,411.12347412109375,188.10943603515625
aug78_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,DOB,220.87918090820312,152.50852966308594,403.013671875,217.75035095214844
aug78_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Gender,375.7998962402344,227.4268341064453,396.518310546875,248.1562042236328
aug78_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,PlaceOfBirth,181.8797607421875,176.17343139648438,315.583740234375,227.70126342773438
aug78_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,UKPassport,0.0,0.0,602.0,414.0
aug79_0510-Datapage.jpg,1200,846,Surname,245.73928833007812,0.0,395.2392578125,11.7996244430542
aug79_0510-Datapage.jpg,1200,846,FirstName,247.23928833007812,24.799623489379883,263.2392883300781,45.299625396728516
aug79_0510-Datapage.jpg,1200,846,Nationality,300.7392883300781,24.799623489379883,363.2392883300781,42.29964065551758
aug79_0510-Datapage.jpg,1200,846,DOB,45.239280700683594,0.0,634.7392578125,138.29962158203125
aug79_0510-Datapage.jpg,1200,846,Gender,,,,
aug79_0510-Datapage.jpg,1200,846,PlaceOfBirth,,,,
aug79_0510-Datapage.jpg,1200,846,UKPassport,,,,
aug79_0710-Datapage.jpg,1200,854,Surname,462.59637451171875,230.2227325439453,542.0963745117188,248.7227325439453
aug79_0710-Datapage.jpg,1200,854,FirstName,465.59637451171875,259.72271728515625,590.5963745117188,279.22271728515625
aug79_0710-Datapage.jpg,1200,854,Nationality,464.09637451171875,290.22271728515625,612.5963745117188,308.72271728515625
aug79_0710-Datapage.jpg,1200,854,DOB,462.59637451171875,320.72271728515625,605.0963745117188,339.72271728515625
aug79_0710-Datapage.jpg,1200,854,Gender,462.09637451171875,351.22271728515625,476.0963439941406,366.72271728515625
aug79_0710-Datapage.jpg,1200,854,PlaceOfBirth,523.5963745117188,351.72271728515625,664.5963745117188,367.22271728515625
aug79_0710-Datapage.jpg,1200,854,UKPassport,267.59637451171875,165.7227325439453,859.0963745117188,545.2227172851562
aug79_0820-Biodata.jpg,1200,818,Surname,894.114990234375,30.3453311920166,955.755615234375,56.003623962402344
aug79_0820-Biodata.jpg,1200,818,FirstName,906.494384765625,60.225738525390625,963.4639892578125,83.46195983886719
aug79_0820-Biodata.jpg,1200,818,Nationality,811.7247924804688,89.28392028808594,964.4442138671875,123.71150970458984
aug79_0820-Biodata.jpg,1200,818,DOB,813.7962646484375,121.1366195678711,967.4152221679688,154.66465759277344
aug79_0820-Biodata.jpg,1200,818,Gender,955.8353271484375,148.67230224609375,973.343017578125,166.62977600097656
aug79_0820-Biodata.jpg,1200,818,PlaceOfBirth,865.7518920898438,152.88922119140625,929.8809814453125,178.787109375
aug79_0820-Biodata.jpg,1200,818,UKPassport,563.8837890625,0.0,1181.93994140625,306.6842956542969
aug79_0830-Datapage.jpg,1200,823,Surname,512.5127563476562,27.162649154663086,600.5128173828125,45.68512725830078
aug79_0830-Datapage.jpg,1200,823,FirstName,513.5128173828125,59.70213317871094,674.0128173828125,75.7215805053711
aug79_0830-Datapage.jpg,1200,823,Nationality,512.5127563476562,89.73858642578125,696.0128173828125,109.76288604736328
aug79_0830-Datapage.jpg,1200,823,DOB,509.0127868652344,117.2719955444336,681.0128173828125,134.29266357421875
aug79_0830-Datapage.jpg,1200,823,Gender,511.5127868652344,147.80906677246094,529.5128173828125,165.33033752441406
aug79_0830-Datapage.jpg,1200,823,PlaceOfBirth,570.0128173828125,147.80906677246094,757.5128173828125,167.8333740234375
aug79_0830-Datapage.jpg,1200,823,UKPassport,321.5127868652344,0.0,916.0128173828125,344.5478210449219
aug79_1310-Biodata.jpg,1200,814,Surname,170.62359619140625,96.36571502685547,248.375732421875,120.796630859375
aug79_1310-Biodata.jpg,1200,814,FirstName,174.0824737548828,127.17153930664062,228.33457946777344,148.61058044433594
aug79_1310-Biodata.jpg,1200,814,Nationality,175.0504150390625,144.94305419921875,361.323974609375,177.6332244873047
aug79_1310-Biodata.jpg,1200,814,DOB,173.89817810058594,173.36270141601562,351.8722839355469,207.32386779785156
aug79_1310-Biodata.jpg,1200,814,Gender,181.68228149414062,219.7873077392578,195.36839294433594,235.29637145996094
aug79_1310-Biodata.jpg,1200,814,PlaceOfBirth,238.39151000976562,205.2046661376953,355.08770751953125,233.94361877441406
aug79_1310-Biodata.jpg,1200,814,UKPassport,0.0,2.4663596153259277,597.4525756835938,427.58978271484375
aug79_1528277944.perfect_20passport.jpg,500,338,Surname,239.11834716796875,116.2186279296875,395.2101135253906,189.40187072753906
aug79_1528277944.perfect_20passport.jpg,500,338,FirstName,248.04116821289062,164.25575256347656,345.27874755859375,211.28111267089844
aug79_1528277944.perfect_20passport.jpg,500,338,Nationality,253.91542053222656,174.63604736328125,382.2804260253906,238.1922607421875
aug79_1528277944.perfect_20passport.jpg,500,338,DOB,266.9342041015625,204.5957489013672,382.5389404296875,257.7271423339844
aug79_1528277944.perfect_20passport.jpg,500,338,Gender,276.320556640625,264.7334899902344,291.19342041015625,280.77410888671875
aug79_1528277944.perfect_20passport.jpg,500,338,PlaceOfBirth,324.05462646484375,230.93194580078125,381.3979187011719,263.75299072265625
aug79_1528277944.perfect_20passport.jpg,500,338,UKPassport,65.671142578125,5.819737434387207,500.0,338.0
aug79_2610-Datapage.jpg,1200,825,Surname,201.0,68.4169692993164,303.0,85.3963623046875
aug79_2610-Datapage.jpg,1200,825,FirstName,198.00001525878906,97.38182067871094,386.5,116.3587875366211
aug79_2610-Datapage.jpg,1200,825,Nationality,201.0,127.345458984375,386.5,146.82180786132812
aug79_2610-Datapage.jpg,1200,825,DOB,201.0,155.31150817871094,372.0,177.28485107421875
aug79_2610-Datapage.jpg,1200,825,Gender,199.5,188.7709197998047,218.0,204.7515106201172
aug79_2610-Datapage.jpg,1200,825,PlaceOfBirth,259.5,187.27273559570312,385.0,205.75030517578125
aug79_2610-Datapage.jpg,1200,825,UKPassport,13.500000953674316,2.996363639831543,600.0,378.5406188964844
aug79_36691.jpg,600,413,Surname,142.0,66.0,394.0,85.0
aug79_36691.jpg,600,413,FirstName,282.0,95.0,396.0,116.0
aug79_36691.jpg,600,413,Nationality,238.0,127.0,396.0,147.0
aug79_36691.jpg,600,413,DOB,252.0,159.0,396.0,179.0
aug79_36691.jpg,600,413,Gender,376.0,188.0,396.0,204.0
aug79_36691.jpg,600,413,PlaceOfBirth,265.0,187.0,335.0,207.0
aug79_36691.jpg,600,413,UKPassport,0.0,0.0,594.0,379.0
aug79_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Surname,70.77352142333984,0.0,118.77352142333984,4.455072402954102
aug79_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,FirstName,70.77352142333984,13.455072402954102,142.7735137939453,27.4550724029541
aug79_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Nationality,70.77352142333984,38.455074310302734,189.7735137939453,51.455074310302734
aug79_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,DOB,70.77352142333984,63.455074310302734,192.7735137939453,75.45507049560547
aug79_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Gender,67.77352142333984,84.45507049560547,83.77352142333984,99.45507049560547
aug79_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,PlaceOfBirth,119.77352142333984,85.45507049560547,153.7735137939453,100.45507049560547
aug79_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,UKPassport,0.0,0.0,381.7735290527344,217.455078125
aug79_58c7b2ea1603a329822545.jpg,806,600,Surname,103.90430450439453,214.59603881835938,151.54698181152344,237.6910400390625
aug79_58c7b2ea1603a329822545.jpg,806,600,FirstName,106.1375503540039,251.84603881835938,232.6884002685547,268.9810485839844
aug79_58c7b2ea1603a329822545.jpg,806,600,Nationality,104.64871978759766,282.39105224609375,265.4427795410156,301.01605224609375
aug79_58c7b2ea1603a329822545.jpg,806,600,DOB,104.64871978759766,315.1710510253906,264.6983642578125,333.7960510253906
aug79_58c7b2ea1603a329822545.jpg,806,600,Gender,102.41545867919922,345.7160339355469,120.28148651123047,365.0860290527344
aug79_58c7b2ea1603a329822545.jpg,806,600,PlaceOfBirth,168.66856384277344,346.4610290527344,296.7082824707031,366.5760498046875
aug79_58c7b2ea1603a329822545.jpg,806,600,UKPassport,0.0,145.31105041503906,496.9564208984375,569.2160034179688
aug79_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Surname,206.3123016357422,81.80193328857422,302.9900207519531,98.76087188720703
aug79_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,FirstName,203.322265625,111.72946166992188,398.6711120605469,131.68116760253906
aug79_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Nationality,203.322265625,145.6473388671875,387.7076416015625,161.6086883544922
aug79_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,DOB,204.31893920898438,173.5797119140625,387.7076416015625,192.5338134765625
aug79_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Gender,202.32559204101562,206.5,219.26910400390625,223.45892333984375
aug79_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,PlaceOfBirth,286.0465087890625,206.5,419.6013488769531,224.45651245117188
aug79_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,UKPassport,0.9966776967048645,0.9975845217704773,600.0,391.0531311035156
aug80_0510-Datapage.jpg,1200,846,Surname,909.0,84.0,995.0,101.0
aug80_0510-Datapage.jpg,1200,846,FirstName,859.5,113.99999237060547,993.5,132.0
aug80_0510-Datapage.jpg,1200,846,Nationality,747.0,141.0,990.5,155.5
aug80_0510-Datapage.jpg,1200,846,DOB,846.0,171.5,995.5,187.0
aug80_0510-Datapage.jpg,1200,846,Gender,978.0,200.0,994.0,220.5
aug80_0510-Datapage.jpg,1200,846,PlaceOfBirth,878.0,200.0,940.5,217.50001525878906
aug80_0510-Datapage.jpg,1200,846,UKPassport,606.5,9.5,1196.0,313.5
aug80_0710-Datapage.jpg,1200,854,Surname,71.10771179199219,460.8125,134.1278076171875,535.180908203125
aug80_0710-Datapage.jpg,1200,854,FirstName,96.35397338867188,440.2387390136719,187.82945251464844,551.3412475585938
aug80_0710-Datapage.jpg,1200,854,Nationality,119.6584701538086,441.31341552734375,224.6266326904297,570.4664916992188
aug80_0710-Datapage.jpg,1200,854,DOB,142.9629669189453,465.810546875,244.6804656982422,590.5037231445312
aug80_0710-Datapage.jpg,1200,854,Gender,166.8754119873047,586.7763061523438,187.6933135986328,607.315185546875
aug80_0710-Datapage.jpg,1200,854,PlaceOfBirth,204.660888671875,437.4149169921875,302.6875305175781,558.789306640625
aug80_0710-Datapage.jpg,1200,854,UKPassport,0.0,169.9082794189453,562.260986328125,854.0
aug80_0820-Biodata.jpg,1200,818,Surname,554.3943481445312,0.0,671.8296508789062,53.92673873901367
aug80_0820-Biodata.jpg,1200,818,FirstName,577.234375,0.0,694.6129150390625,75.68366241455078
aug80_0820-Biodata.jpg,1200,818,Nationality,631.3801879882812,0.0,688.4620361328125,58.96968460083008
aug80_0820-Biodata.jpg,1200,818,DOB,302.17742919921875,0.0,927.8156127929688,337.2870178222656
aug80_0820-Biodata.jpg,1200,818,Gender,,,,
aug80_0820-Biodata.jpg,1200,818,PlaceOfBirth,,,,
aug80_0820-Biodata.jpg,1200,818,UKPassport,,,,
aug80_0830-Datapage.jpg,1200,823,Surname,830.5127563476562,0.0,971.24755859375,69.15193176269531
aug80_0830-Datapage.jpg,1200,823,FirstName,532.7037963867188,0.0,1200.0,305.2630310058594
aug80_0830-Datapage.jpg,1200,823,Nationality,,,,
aug80_0830-Datapage.jpg,1200,823,DOB,,,,
aug80_0830-Datapage.jpg,1200,823,Gender,,,,
aug80_0830-Datapage.jpg,1200,823,PlaceOfBirth,,,,
aug80_0830-Datapage.jpg,1200,823,UKPassport,,,,
aug80_1310-Biodata.jpg,1200,814,Surname,925.5,67.5,1002.0,85.5
aug80_1310-Biodata.jpg,1200,814,FirstName,948.0,96.5,1001.0,113.5
aug80_1310-Biodata.jpg,1200,814,Nationality,817.0,125.5,1002.5,142.5
aug80_1310-Biodata.jpg,1200,814,DOB,829.0,153.0,1006.0,172.0
aug80_1310-Biodata.jpg,1200,814,Gender,988.5,186.0,1001.0,200.5
aug80_1310-Biodata.jpg,1200,814,PlaceOfBirth,828.5,185.0,944.0,204.0
aug80_1310-Biodata.jpg,1200,814,UKPassport,600.0,1.0,1194.5,377.0
aug80_1528277944.perfect_20passport.jpg,500,338,Surname,227.8846893310547,30.359445571899414,375.8815002441406,125.06842803955078
aug80_1528277944.perfect_20passport.jpg,500,338,FirstName,215.65042114257812,54.20827102661133,308.1437683105469,114.42869567871094
aug80_1528277944.perfect_20passport.jpg,500,338,Nationality,200.07615661621094,72.34662628173828,322.4853515625,153.10125732421875
aug80_1528277944.perfect_20passport.jpg,500,338,DOB,191.81358337402344,99.04134368896484,301.20062255859375,168.27487182617188
aug80_1528277944.perfect_20passport.jpg,500,338,Gender,180.32984924316406,120.40084838867188,196.3167724609375,137.1383056640625
aug80_1528277944.perfect_20passport.jpg,500,338,PlaceOfBirth,224.1746826171875,145.60121154785156,279.7783203125,185.44366455078125
aug80_1528277944.perfect_20passport.jpg,500,338,UKPassport,0.0,0.0,500.0,338.0
aug80_2610-Datapage.jpg,1200,825,Surname,272.5853576660156,0.0,375.9371032714844,33.68046188354492
aug80_2610-Datapage.jpg,1200,825,FirstName,263.59478759765625,24.923688888549805,452.1702575683594,80.3577651977539
aug80_2610-Datapage.jpg,1200,825,Nationality,260.5861511230469,54.896095275878906,446.3169860839844,110.23389434814453
aug80_2610-Datapage.jpg,1200,825,DOB,254.6352996826172,82.3233642578125,426.63330078125,137.27752685546875
aug80_2610-Datapage.jpg,1200,825,Gender,247.7987060546875,114.84513854980469,269.06402587890625,134.1317596435547
aug80_2610-Datapage.jpg,1200,825,PlaceOfBirth,306.4476623535156,125.09657287597656,433.13934326171875,167.7340850830078
aug80_2610-Datapage.jpg,1200,825,UKPassport,31.43310546875,0.0,679.994873046875,379.1948547363281
aug80_36691.jpg,600,413,Surname,142.0,66.0,394.0,85.0
aug80_36691.jpg,600,413,FirstName,282.0,95.0,396.0,116.0
aug80_36691.jpg,600,413,Nationality,238.0,127.0,396.0,147.0
aug80_36691.jpg,600,413,DOB,252.0,159.0,396.0,179.0
aug80_36691.jpg,600,413,Gender,376.0,188.0,396.0,204.0
aug80_36691.jpg,600,413,PlaceOfBirth,265.0,187.0,335.0,207.0
aug80_36691.jpg,600,413,UKPassport,0.0,0.0,594.0,379.0
aug80_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Surname,276.49188232421875,11.752018928527832,324.49188232421875,26.752017974853516
aug80_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,FirstName,276.49188232421875,35.752017974853516,348.49188232421875,49.752017974853516
aug80_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Nationality,276.49188232421875,60.752017974853516,395.49188232421875,73.75202178955078
aug80_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,DOB,276.49188232421875,85.75202178955078,398.49188232421875,97.75202178955078
aug80_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Gender,273.49188232421875,106.75202178955078,289.49188232421875,121.75202178955078
aug80_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,PlaceOfBirth,325.49188232421875,107.75202178955078,359.49188232421875,122.75202178955078
aug80_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,UKPassport,128.49188232421875,0.0,460.0,239.75201416015625
aug80_58c7b2ea1603a329822545.jpg,806,600,Surname,261.41375732421875,244.67010498046875,309.0564270019531,267.7651062011719
aug80_58c7b2ea1603a329822545.jpg,806,600,FirstName,263.6470031738281,281.92010498046875,390.1978454589844,299.05511474609375
aug80_58c7b2ea1603a329822545.jpg,806,600,Nationality,262.1581726074219,312.4651184082031,422.95220947265625,331.0901184082031
aug80_58c7b2ea1603a329822545.jpg,806,600,DOB,262.1581726074219,345.2451171875,422.2077941894531,363.8701171875
aug80_58c7b2ea1603a329822545.jpg,806,600,Gender,259.9248962402344,375.79010009765625,277.7909240722656,395.16009521484375
aug80_58c7b2ea1603a329822545.jpg,806,600,PlaceOfBirth,326.1780090332031,376.53509521484375,454.21771240234375,396.6501159667969
aug80_58c7b2ea1603a329822545.jpg,806,600,UKPassport,56.69910430908203,175.38510131835938,654.4658813476562,599.2901000976562
aug80_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Surname,359.6552429199219,153.90325927734375,456.33294677734375,170.86219787597656
aug80_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,FirstName,356.6651916503906,183.83078002929688,552.0140380859375,203.78248596191406
aug80_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Nationality,356.6651916503906,217.7486572265625,541.0505981445312,233.7100067138672
aug80_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,DOB,357.661865234375,245.6810302734375,541.0505981445312,264.6351318359375
aug80_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Gender,355.66851806640625,278.601318359375,372.6120300292969,295.56024169921875
aug80_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,PlaceOfBirth,439.3894348144531,278.601318359375,572.9442749023438,296.5578308105469
aug80_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,UKPassport,154.33961486816406,73.09890747070312,602.0,414.0
aug81_0510-Datapage.jpg,1200,846,Surname,205.0,84.0,291.0,101.0
aug81_0510-Datapage.jpg,1200,846,FirstName,206.5,113.99999237060547,340.5,132.0
aug81_0510-Datapage.jpg,1200,846,Nationality,209.5,141.0,453.0,155.5
aug81_0510-Datapage.jpg,1200,846,DOB,204.5,171.5,353.9999694824219,187.0
aug81_0510-Datapage.jpg,1200,846,Gender,206.0,200.0,222.0,220.5
aug81_0510-Datapage.jpg,1200,846,PlaceOfBirth,259.5,200.0,322.0,217.50001525878906
aug81_0510-Datapage.jpg,1200,846,UKPassport,4.0,9.5,593.5,313.5
aug81_0710-Datapage.jpg,1200,854,Surname,74.4180679321289,475.9100646972656,135.7754669189453,551.2998046875
aug81_0710-Datapage.jpg,1200,854,FirstName,100.14098358154297,453.6824645996094,188.8225860595703,566.6331176757812
aug81_0710-Datapage.jpg,1200,854,Nationality,124.0545883178711,453.5743103027344,225.61624145507812,585.0409545898438
aug81_0710-Datapage.jpg,1200,854,DOB,147.96820068359375,477.4410705566406,246.440185546875,604.3228149414062
aug81_0710-Datapage.jpg,1200,854,Gender,172.4644775390625,600.0519409179688,193.2188262939453,620.4612426757812
aug81_0710-Datapage.jpg,1200,854,PlaceOfBirth,208.70504760742188,447.147705078125,303.45855712890625,570.77099609375
aug81_0710-Datapage.jpg,1200,854,UKPassport,0.0,180.69918823242188,561.4500732421875,854.0
aug81_0820-Biodata.jpg,1200,818,Surname,326.74505615234375,26.717863082885742,386.74505615234375,46.71786117553711
aug81_0820-Biodata.jpg,1200,818,FirstName,321.74505615234375,57.21786117553711,377.24505615234375,75.21786499023438
aug81_0820-Biodata.jpg,1200,818,Nationality,323.74505615234375,86.21786499023438,475.24505615234375,106.21786499023438
aug81_0820-Biodata.jpg,1200,818,DOB,323.74505615234375,118.21786499023438,476.24505615234375,137.21786499023438
aug81_0820-Biodata.jpg,1200,818,Gender,320.24505615234375,146.21786499023438,336.24505615234375,162.71786499023438
aug81_0820-Biodata.jpg,1200,818,PlaceOfBirth,364.24505615234375,146.21786499023438,426.74505615234375,166.21786499023438
aug81_0820-Biodata.jpg,1200,818,UKPassport,120.74505615234375,0.0,712.2450561523438,267.2178649902344
aug81_0830-Datapage.jpg,1200,823,Surname,915.5,63.0765495300293,1003.5,81.59902954101562
aug81_0830-Datapage.jpg,1200,823,FirstName,842.0,95.61603546142578,1002.5,111.63548278808594
aug81_0830-Datapage.jpg,1200,823,Nationality,820.0,125.6524887084961,1003.5,145.67678833007812
aug81_0830-Datapage.jpg,1200,823,DOB,835.0,153.18589782714844,1007.0,170.20655822753906
aug81_0830-Datapage.jpg,1200,823,Gender,986.5,183.72296142578125,1004.5,201.24423217773438
aug81_0830-Datapage.jpg,1200,823,PlaceOfBirth,758.5,183.72296142578125,946.0,203.7472686767578
aug81_0830-Datapage.jpg,1200,823,UKPassport,600.0,1.501822590827942,1194.5,380.46173095703125
aug81_1310-Biodata.jpg,1200,814,Surname,723.551513671875,0.0,1200.0,134.10238647460938
aug81_1310-Biodata.jpg,1200,814,FirstName,,,,
aug81_1310-Biodata.jpg,1200,814,Nationality,,,,
aug81_1310-Biodata.jpg,1200,814,DOB,,,,
aug81_1310-Biodata.jpg,1200,814,Gender,,,,
aug81_1310-Biodata.jpg,1200,814,PlaceOfBirth,,,,
aug81_1310-Biodata.jpg,1200,814,UKPassport,,,,
aug81_1528277944.perfect_20passport.jpg,500,338,Surname,170.0,55.0,330.0,73.0
aug81_1528277944.perfect_20passport.jpg,500,338,FirstName,232.0,83.0,331.0,96.0
aug81_1528277944.perfect_20passport.jpg,500,338,Nationality,203.0,105.0,333.0,124.0
aug81_1528277944.perfect_20passport.jpg,500,338,DOB,211.0,134.0,330.0,146.0
aug81_1528277944.perfect_20passport.jpg,500,338,Gender,318.0,158.0,329.0,171.0
aug81_1528277944.perfect_20passport.jpg,500,338,PlaceOfBirth,222.0,158.0,278.0,172.0
aug81_1528277944.perfect_20passport.jpg,500,338,UKPassport,0.0,1.0,495.0,320.0
aug81_2610-Datapage.jpg,1200,825,Surname,533.1124877929688,124.42157745361328,635.1124877929688,141.40097045898438
aug81_2610-Datapage.jpg,1200,825,FirstName,530.1124877929688,153.3864288330078,718.6124877929688,172.3634033203125
aug81_2610-Datapage.jpg,1200,825,Nationality,533.1124877929688,183.35006713867188,718.6124877929688,202.826416015625
aug81_2610-Datapage.jpg,1200,825,DOB,533.1124877929688,211.3161163330078,704.1124877929688,233.28945922851562
aug81_2610-Datapage.jpg,1200,825,Gender,531.6124877929688,244.77552795410156,550.1124877929688,260.7561340332031
aug81_2610-Datapage.jpg,1200,825,PlaceOfBirth,591.6124877929688,243.27734375,717.1124877929688,261.7549133300781
aug81_2610-Datapage.jpg,1200,825,UKPassport,345.61248779296875,59.0009765625,932.1124877929688,434.54522705078125
aug81_36691.jpg,600,413,Surname,248.41220092773438,0.0,460.049072265625,167.17494201660156
aug81_36691.jpg,600,413,FirstName,340.7254943847656,107.02708435058594,444.0071716308594,193.0045928955078
aug81_36691.jpg,600,413,Nationality,286.9440612792969,105.68608856201172,424.55352783203125,217.61837768554688
aug81_36691.jpg,600,413,DOB,278.6063232421875,139.60484313964844,405.099853515625,243.02615356445312
aug81_36691.jpg,600,413,Gender,361.86328125,238.01356506347656,387.469970703125,262.8759765625
aug81_36691.jpg,600,413,PlaceOfBirth,271.9062805175781,169.7397003173828,339.6443176269531,228.1744384765625
aug81_36691.jpg,600,413,UKPassport,0.0,0.0,600.0,413.0
aug81_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Surname,264.0,56.0,312.0,71.0
aug81_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,FirstName,240.0,80.0,312.0,94.0
aug81_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Nationality,193.0,105.0,312.0,118.0
aug81_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,DOB,190.0,130.0,312.0,142.0
aug81_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Gender,299.0,151.0,315.0,166.0
aug81_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,PlaceOfBirth,229.0,152.0,263.0,167.0
aug81_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,UKPassport,1.0,5.0,460.0,284.0
aug81_58c7b2ea1603a329822545.jpg,806,600,Surname,206.94789123535156,75.98999786376953,254.590576171875,99.08499908447266
aug81_58c7b2ea1603a329822545.jpg,806,600,FirstName,209.18113708496094,113.23999786376953,335.73199462890625,130.375
aug81_58c7b2ea1603a329822545.jpg,806,600,Nationality,207.6923065185547,143.78500366210938,368.4863586425781,162.41000366210938
aug81_58c7b2ea1603a329822545.jpg,806,600,DOB,207.6923065185547,176.56500244140625,367.741943359375,195.19000244140625
aug81_58c7b2ea1603a329822545.jpg,806,600,Gender,205.45904541015625,207.11000061035156,223.3250732421875,226.47999572753906
aug81_58c7b2ea1603a329822545.jpg,806,600,PlaceOfBirth,271.712158203125,207.85499572753906,399.7518615722656,227.97000122070312
aug81_58c7b2ea1603a329822545.jpg,806,600,UKPassport,2.233250617980957,6.704999923706055,600.0,430.6099853515625
aug81_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Surname,356.14007568359375,28.395233154296875,452.8177795410156,45.35417175292969
aug81_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,FirstName,353.1500244140625,58.32276153564453,548.4989013671875,78.27446746826172
aug81_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Nationality,353.1500244140625,92.24063873291016,537.535400390625,108.20198822021484
aug81_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,DOB,354.1466979980469,120.17301177978516,537.535400390625,139.12710571289062
aug81_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Gender,352.1533508300781,153.09329223632812,369.09686279296875,170.05221557617188
aug81_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,PlaceOfBirth,435.874267578125,153.09329223632812,569.4291381835938,171.0498046875
aug81_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,UKPassport,150.82444763183594,0.0,602.0,337.64642333984375
aug82_0510-Datapage.jpg,1200,846,Surname,1036.8349609375,505.3135986328125,1096.837646484375,587.2481079101562
aug82_0510-Datapage.jpg,1200,846,FirstName,984.3092651367188,479.2431640625,1070.604248046875,602.408935546875
aug82_0510-Datapage.jpg,1200,846,Nationality,904.74755859375,398.1621398925781,1046.1195068359375,612.322265625
aug82_0510-Datapage.jpg,1200,846,DOB,930.5162963867188,498.276123046875,1022.9077758789062,633.259765625
aug82_0510-Datapage.jpg,1200,846,Gender,972.08203125,625.3119506835938,997.9462890625,649.745849609375
aug82_0510-Datapage.jpg,1200,846,PlaceOfBirth,921.616943359375,540.5177612304688,969.5864868164062,602.7907104492188
aug82_0510-Datapage.jpg,1200,846,UKPassport,696.295166015625,209.31956481933594,1200.0,846.0
